partID; gender; age; dB; csPerm; switchPerm; trial; csThisTime; block; cs1; cs2; us; color; pattern; colorFreq; parallelCode; contRating; conRatingRT
101; f; 26; 98; 3; 2; 86; 3; 2; 2; 3; 0; green; dots; 15; 167; 0.0; 1.325619099996402
101; f; 26; 98; 3; 2; 87; 1; 2; 4; 1; 0; red; dots; 15; 185; 48.0; 3.5345467000006465
101; f; 26; 98; 3; 2; 88; 2; 2; 3; 2; 0; red; diamonds; 15; 176; 0.0; 1.2175095999991754
101; f; 26; 98; 3; 2; 89; 2; 2; 3; 2; 1; red; diamonds; 12; 132; 49.0; 1.3095338999992236
101; f; 26; 98; 3; 2; 90; 4; 2; 1; 4; 0; green; diamonds; 15; 158; 48.0; 1.7755897999886656
101; f; 26; 98; 3; 2; 91; 2; 2; 3; 2; 0; red; diamonds; 15; 176; 0.0; 1.8104878000012832
101; f; 26; 98; 3; 2; 92; 4; 2; 1; 4; 0; green; diamonds; 12; 114; 48.0; 1.9248969000036595
101; f; 26; 98; 3; 2; 93; 1; 2; 4; 1; 1; red; dots; 12; 141; 49.0; 0.9253521000064211
101; f; 26; 98; 3; 2; 94; 4; 2; 1; 4; 0; green; diamonds; 12; 114; 48.0; 1.5749252999958117
101; f; 26; 98; 3; 2; 95; 2; 2; 3; 2; 0; red; diamonds; 15; 176; 0.0; 1.7441465000010794
101; f; 26; 98; 3; 2; 96; 4; 2; 1; 4; 1; green; diamonds; 12; 114; 100.0; 1.3338917999935802
101; f; 26; 98; 3; 2; 97; 4; 2; 1; 4; 0; green; diamonds; 12; 114; 51.0; 0.8673264000099152
101; f; 26; 98; 3; 2; 98; 2; 2; 3; 2; 0; red; diamonds; 12; 132; 0.0; 1.1007829000009224
101; f; 26; 98; 3; 2; 99; 3; 2; 2; 3; 0; green; dots; 12; 123; 0.0; 1.5505570999957854
101; f; 26; 98; 3; 2; 100; 1; 2; 4; 1; 1; red; dots; 12; 141; 49.0; 1.5411926999950083
101; f; 26; 98; 3; 2; 101; 3; 2; 2; 3; 0; green; dots; 15; 167; 0.0; 1.760346800001571
101; f; 26; 98; 3; 2; 102; 1; 2; 4; 1; 1; red; dots; 12; 141; 49.0; 1.0428736999892863
101; f; 26; 98; 3; 2; 103; 3; 2; 2; 3; 0; green; dots; 15; 167; 0.0; 1.3435720999987097
101; f; 26; 98; 3; 2; 104; 1; 2; 4; 1; 1; red; dots; 15; 185; 100.0; 1.241340799999307
101; f; 26; 98; 3; 2; 105; 2; 2; 3; 2; 0; red; diamonds; 15; 176; 0.0; 1.5414142000081483
101; f; 26; 98; 3; 2; 106; 4; 2; 1; 4; 0; green; diamonds; 15; 158; 49.0; 1.6504155000002356
101; f; 26; 98; 3; 2; 107; 3; 2; 2; 3; 0; green; dots; 12; 123; 0.0; 1.8582063000067137
101; f; 26; 98; 3; 2; 108; 1; 2; 4; 1; 1; red; dots; 12; 141; 100.0; 1.6509139999980107
101; f; 26; 98; 3; 2; 109; 3; 2; 2; 3; 0; green; dots; 12; 123; 1.0; 1.676443999996991
101; f; 26; 98; 3; 2; 110; 2; 2; 3; 2; 0; red; diamonds; 15; 176; 0.0; 1.2849419000121998
101; f; 26; 98; 3; 2; 111; 4; 2; 1; 4; 0; green; diamonds; 15; 158; 0.0; 1.6172882999962894
101; f; 26; 98; 3; 2; 112; 2; 2; 3; 2; 1; red; diamonds; 15; 176; 48.0; 1.0012043000024278
101; f; 26; 98; 3; 2; 113; 4; 2; 1; 4; 1; green; diamonds; 12; 114; 49.0; 0.941032400005497
101; f; 26; 98; 3; 2; 114; 2; 2; 3; 2; 0; red; diamonds; 15; 176; 48.0; 2.86745659999724
101; f; 26; 98; 3; 2; 115; 3; 2; 2; 3; 0; green; dots; 12; 123; 0.0; 1.4010261999937939
101; f; 26; 98; 3; 2; 116; 2; 2; 3; 2; 0; red; diamonds; 15; 176; 0.0; 1.2678632000024663
101; f; 26; 98; 3; 2; 117; 1; 2; 4; 1; 0; red; dots; 15; 185; 50.0; 1.4251268999942113
101; f; 26; 98; 3; 2; 118; 1; 2; 4; 1; 1; red; dots; 15; 185; 48.0; 1.5425244000070961
101; f; 26; 98; 3; 2; 119; 4; 2; 1; 4; 0; green; diamonds; 15; 158; 0.0; 2.167595600010827
101; f; 26; 98; 3; 2; 120; 4; 2; 1; 4; 0; green; diamonds; 12; 114; 0.0; 2.216965400002664
101; f; 26; 98; 3; 2; 121; 4; 2; 1; 4; 0; green; diamonds; 12; 114; 0.0; 1.433862500009127
101; f; 26; 98; 3; 2; 122; 1; 2; 4; 1; 1; red; dots; 15; 185; 100.0; 1.0170278000005055
101; f; 26; 98; 3; 2; 123; 3; 2; 2; 3; 0; green; dots; 15; 167; 1.0; 1.1422309000045061
101; f; 26; 98; 3; 2; 124; 2; 2; 3; 2; 0; red; diamonds; 15; 176; 0.0; 2.3349442000035197
101; f; 26; 98; 3; 2; 125; 2; 2; 3; 2; 0; red; diamonds; 15; 176; 0.0; 2.551067799999146
101; f; 26; 98; 3; 2; 126; 2; 2; 3; 2; 0; red; diamonds; 12; 132; 0.0; 1.1180185999983223
101; f; 26; 98; 3; 2; 127; 2; 2; 3; 2; 0; red; diamonds; 12; 132; 0.0; 1.5171765999984927
101; f; 26; 98; 3; 2; 128; 1; 2; 4; 1; 0; red; dots; 12; 141; 49.0; 1.6589366999978665
101; f; 26; 98; 3; 2; 129; 4; 2; 1; 4; 0; green; diamonds; 12; 114; 0.0; 1.1587695000052918
101; f; 26; 98; 3; 2; 130; 1; 2; 4; 1; 1; red; dots; 15; 185; 100.0; 1.6422205999988364
101; f; 26; 98; 3; 2; 131; 3; 2; 2; 3; 0; green; dots; 12; 123; 0.0; 1.0583073000016157
101; f; 26; 98; 3; 2; 132; 2; 2; 3; 2; 1; red; diamonds; 12; 132; 48.0; 1.0577572000038344
101; f; 26; 98; 3; 2; 133; 1; 2; 4; 1; 1; red; dots; 12; 141; 100.0; 1.3093564000009792
101; f; 26; 98; 3; 2; 134; 3; 2; 2; 3; 0; green; dots; 12; 123; 0.0; 1.5930247999931453
101; f; 26; 98; 3; 2; 135; 3; 2; 2; 3; 0; green; dots; 15; 167; 0.0; 1.4597721000027377
101; f; 26; 98; 3; 2; 136; 1; 2; 4; 1; 1; red; dots; 12; 141; 100.0; 1.176702099997783
101; f; 26; 98; 3; 2; 137; 3; 2; 2; 3; 0; green; dots; 15; 167; 0.0; 1.5003140000044368
101; f; 26; 98; 3; 2; 138; 4; 2; 1; 4; 1; green; diamonds; 15; 158; 48.0; 1.4437029999971855
101; f; 26; 98; 3; 2; 139; 4; 2; 1; 4; 0; green; diamonds; 15; 158; 47.0; 1.3080716999975266
101; f; 26; 98; 3; 2; 140; 4; 2; 1; 4; 0; green; diamonds; 15; 158; 50.0; 1.1745872000028612
101; f; 26; 98; 3; 2; 141; 2; 2; 3; 2; 0; red; diamonds; 15; 176; 49.0; 2.7019872999953805
101; f; 26; 98; 3; 2; 142; 3; 2; 2; 3; 0; green; dots; 15; 167; 0.0; 1.7501558999938425
101; f; 26; 98; 3; 2; 143; 2; 2; 3; 2; 0; red; diamonds; 15; 176; 0.0; 4.30242000000726
101; f; 26; 98; 3; 2; 144; 1; 2; 4; 1; 1; red; dots; 12; 141; 100.0; 1.176221000001533
101; f; 26; 98; 3; 2; 145; 2; 2; 3; 2; 0; red; diamonds; 12; 132; 51.0; 3.5009501000022283
101; f; 26; 98; 3; 2; 146; 2; 2; 3; 2; 0; red; diamonds; 12; 132; 49.0; 1.5251534999988507
101; f; 26; 98; 3; 2; 147; 1; 2; 4; 1; 0; red; dots; 15; 185; 48.0; 1.2675321999995504
101; f; 26; 98; 3; 2; 148; 1; 2; 4; 1; 1; red; dots; 12; 141; 100.0; 1.301900200007367
101; f; 26; 98; 3; 2; 149; 2; 2; 3; 2; 1; red; diamonds; 15; 176; 52.0; 2.7428479000082007
101; f; 26; 98; 3; 2; 150; 4; 2; 1; 4; 1; green; diamonds; 15; 158; 51.0; 1.0272839999961434
101; f; 26; 98; 3; 2; 151; 4; 2; 1; 4; 0; green; diamonds; 15; 158; 50.0; 1.118934400001308
101; f; 26; 98; 3; 2; 152; 1; 2; 4; 1; 1; red; dots; 15; 185; 100.0; 0.8675177000113763
101; f; 26; 98; 3; 2; 153; 4; 2; 1; 4; 0; green; diamonds; 15; 158; 49.0; 2.4519162000069628
101; f; 26; 98; 3; 2; 154; 4; 2; 1; 4; 0; green; diamonds; 15; 158; 50.0; 1.2583404000033624
101; f; 26; 98; 3; 2; 155; 3; 2; 2; 3; 0; green; dots; 15; 167; 0.0; 1.769020099993213
101; f; 26; 98; 3; 2; 156; 3; 2; 2; 3; 0; green; dots; 12; 123; 0.0; 1.743703000000096
101; f; 26; 98; 3; 2; 157; 1; 2; 4; 1; 1; red; dots; 15; 185; 100.0; 1.8084520999982487
101; f; 26; 98; 3; 2; 158; 4; 2; 1; 4; 0; green; diamonds; 15; 158; 52.0; 1.1774061000032816
101; f; 26; 98; 3; 2; 159; 3; 2; 2; 3; 0; green; dots; 15; 167; 1.0; 1.0098706999997376
101; f; 26; 98; 3; 2; 160; 3; 2; 2; 3; 0; green; dots; 12; 123; 0.0; 1.7418978000059724
