partID; gender; age; dB; csPerm; switchPerm; trial; csThisTime; block; cs1; cs2; us; color; pattern; colorFreq; parallelCode; contRating; conRatingRT
109; f; 26; 98; 0; 2; 0; 3; 0; 3; 2; 0; green; dots; 12; 32; 0.0; 7.95956849999493
109; f; 26; 98; 0; 2; 0; 1; 0; 1; 4; 0; red; dots; 15; 58; 0.0; 3.760683100001188
109; f; 26; 98; 0; 2; 0; 4; 0; 4; 1; 0; green; diamonds; 15; 85; 0.0; 2.9748822999972617
109; f; 26; 98; 0; 2; 0; 2; 0; 2; 3; 0; red; diamonds; 12; 23; 0.0; 2.7689929000043776
109; f; 26; 98; 0; 2; 1; 4; 1; 4; 1; 1; green; diamonds; 15; 85; 20.0; 5.801548500006902
109; f; 26; 98; 0; 2; 2; 2; 1; 2; 3; 0; red; diamonds; 15; 67; 0.0; 2.18507099999988
109; f; 26; 98; 0; 2; 3; 2; 1; 2; 3; 0; red; diamonds; 15; 67; 0.0; 2.5931959000008646
109; f; 26; 98; 0; 2; 4; 1; 1; 1; 4; 1; red; dots; 12; 14; 11.0; 4.619482500012964
109; f; 26; 98; 0; 2; 5; 2; 1; 2; 3; 0; red; diamonds; 12; 23; 0.0; 3.051417399998172
109; f; 26; 98; 0; 2; 6; 2; 1; 2; 3; 1; red; diamonds; 15; 67; 72.0; 5.95994200000132
109; f; 26; 98; 0; 2; 7; 3; 1; 3; 2; 0; green; dots; 15; 76; 0.0; 1.8176168000063626
109; f; 26; 98; 0; 2; 8; 4; 1; 4; 1; 0; green; diamonds; 12; 41; 0.0; 2.167750900000101
109; f; 26; 98; 0; 2; 9; 4; 1; 4; 1; 0; green; diamonds; 12; 41; 14.0; 4.026076300011482
109; f; 26; 98; 0; 2; 10; 1; 1; 1; 4; 0; red; dots; 12; 14; 13.0; 2.925795500006643
109; f; 26; 98; 0; 2; 11; 3; 1; 3; 2; 0; green; dots; 15; 76; 4.0; 2.8685809999878984
109; f; 26; 98; 0; 2; 12; 1; 1; 1; 4; 1; red; dots; 15; 58; 73.0; 5.692186599990237
109; f; 26; 98; 0; 2; 13; 3; 1; 3; 2; 0; green; dots; 15; 76; 19.0; 2.675241000004462
109; f; 26; 98; 0; 2; 14; 3; 1; 3; 2; 0; green; dots; 15; 76; 33.0; 5.819440999999642
109; f; 26; 98; 0; 2; 15; 1; 1; 1; 4; 1; red; dots; 15; 58; 64.0; 2.751538199998322
109; f; 26; 98; 0; 2; 16; 4; 1; 4; 1; 0; green; diamonds; 12; 41; 18.0; 2.059970799993607
109; f; 26; 98; 0; 2; 17; 2; 1; 2; 3; 0; red; diamonds; 12; 23; 53.0; 5.943157299989252
109; f; 26; 98; 0; 2; 18; 3; 1; 3; 2; 0; green; dots; 15; 76; 55.0; 3.1681505000015022
109; f; 26; 98; 0; 2; 19; 4; 1; 4; 1; 0; green; diamonds; 15; 85; 40.0; 2.860136000002967
109; f; 26; 98; 0; 2; 20; 1; 1; 1; 4; 1; red; dots; 12; 14; 56.0; 2.3002072000090266
109; f; 26; 98; 0; 2; 21; 3; 1; 3; 2; 0; green; dots; 15; 76; 42.0; 6.62751500000013
109; f; 26; 98; 0; 2; 22; 1; 1; 1; 4; 1; red; dots; 15; 58; 66.0; 2.252089400004479
109; f; 26; 98; 0; 2; 23; 2; 1; 2; 3; 0; red; diamonds; 15; 67; 65.0; 2.067045199990389
109; f; 26; 98; 0; 2; 24; 2; 1; 2; 3; 0; red; diamonds; 15; 67; 67.0; 5.883629999996629
109; f; 26; 98; 0; 2; 25; 2; 1; 2; 3; 0; red; diamonds; 15; 67; 43.0; 2.6263906999956816
109; f; 26; 98; 0; 2; 26; 3; 1; 3; 2; 0; green; dots; 12; 32; 40.0; 4.659654999995837
109; f; 26; 98; 0; 2; 27; 3; 1; 3; 2; 0; green; dots; 15; 76; 40.0; 1.7342590000043856
109; f; 26; 98; 0; 2; 28; 4; 1; 4; 1; 0; green; diamonds; 12; 41; 18.0; 2.8430483999982243
109; f; 26; 98; 0; 2; 29; 3; 1; 3; 2; 0; green; dots; 12; 32; 41.0; 2.708401199997752
109; f; 26; 98; 0; 2; 30; 1; 1; 1; 4; 1; red; dots; 12; 14; 88.0; 3.043141600006493
109; f; 26; 98; 0; 2; 31; 4; 1; 4; 1; 0; green; diamonds; 12; 41; 38.0; 1.8004457000060938
109; f; 26; 98; 0; 2; 32; 4; 1; 4; 1; 0; green; diamonds; 15; 85; 40.0; 2.6501924000040162
109; f; 26; 98; 0; 2; 33; 1; 1; 1; 4; 1; red; dots; 12; 14; 73.0; 2.3596162000030745
109; f; 26; 98; 0; 2; 34; 1; 1; 1; 4; 1; red; dots; 12; 14; 80.0; 1.6277650999982143
109; f; 26; 98; 0; 2; 35; 2; 1; 2; 3; 0; red; diamonds; 12; 23; 84.0; 2.37481029999617
109; f; 26; 98; 0; 2; 36; 4; 1; 4; 1; 0; green; diamonds; 15; 85; 35.0; 1.9001728000002913
109; f; 26; 98; 0; 2; 37; 2; 1; 2; 3; 1; red; diamonds; 12; 23; 87.0; 1.0665357000107178
109; f; 26; 98; 0; 2; 38; 4; 1; 4; 1; 1; green; diamonds; 12; 41; 44.0; 3.0836953000107314
109; f; 26; 98; 0; 2; 39; 3; 1; 3; 2; 0; green; dots; 12; 32; 19.0; 1.7173041999922134
109; f; 26; 98; 0; 2; 40; 1; 1; 1; 4; 0; red; dots; 15; 58; 75.0; 1.9849338000058196
109; f; 26; 98; 0; 2; 41; 3; 1; 3; 2; 0; green; dots; 15; 76; 42.0; 2.1926623999897856
109; f; 26; 98; 0; 2; 42; 4; 1; 4; 1; 0; green; diamonds; 15; 85; 39.0; 2.041213800010155
109; f; 26; 98; 0; 2; 43; 2; 1; 2; 3; 0; red; diamonds; 15; 67; 54.0; 3.81055429999833
109; f; 26; 98; 0; 2; 44; 4; 1; 4; 1; 0; green; diamonds; 15; 85; 20.0; 2.008434600007604
109; f; 26; 98; 0; 2; 45; 1; 1; 1; 4; 0; red; dots; 12; 14; 36.0; 3.6920639000018127
109; f; 26; 98; 0; 2; 46; 3; 1; 3; 2; 0; green; dots; 12; 32; 33.0; 1.7999951999954646
109; f; 26; 98; 0; 2; 47; 4; 1; 4; 1; 0; green; diamonds; 15; 85; 31.0; 1.5685801000072388
109; f; 26; 98; 0; 2; 48; 4; 1; 4; 1; 1; green; diamonds; 12; 41; 56.0; 7.80232370000158
109; f; 26; 98; 0; 2; 49; 2; 1; 2; 3; 0; red; diamonds; 15; 67; 41.0; 2.0767324000044027
109; f; 26; 98; 0; 2; 50; 2; 1; 2; 3; 0; red; diamonds; 12; 23; 51.0; 2.7671897999971407
109; f; 26; 98; 0; 2; 51; 1; 1; 1; 4; 1; red; dots; 15; 58; 57.0; 5.868554700005916
109; f; 26; 98; 0; 2; 52; 4; 1; 4; 1; 0; green; diamonds; 15; 85; 43.0; 3.509681700001238
109; f; 26; 98; 0; 2; 53; 1; 1; 1; 4; 1; red; dots; 15; 58; 57.0; 1.8671544999961043
109; f; 26; 98; 0; 2; 54; 1; 1; 1; 4; 1; red; dots; 15; 58; 57.0; 2.958268999995198
109; f; 26; 98; 0; 2; 55; 2; 1; 2; 3; 0; red; diamonds; 15; 67; 39.0; 3.6527027000120142
109; f; 26; 98; 0; 2; 56; 1; 1; 1; 4; 1; red; dots; 12; 14; 64.0; 3.48324689999572
109; f; 26; 98; 0; 2; 57; 3; 1; 3; 2; 0; green; dots; 15; 76; 44.0; 1.5175034999992931
109; f; 26; 98; 0; 2; 58; 3; 1; 3; 2; 0; green; dots; 15; 76; 50.0; 2.9344644999946468
109; f; 26; 98; 0; 2; 59; 3; 1; 3; 2; 0; green; dots; 12; 32; 46.0; 2.575252399998135
109; f; 26; 98; 0; 2; 60; 2; 1; 2; 3; 1; red; diamonds; 12; 23; 65.0; 3.2259249999915482
109; f; 26; 98; 0; 2; 61; 2; 1; 2; 3; 0; red; diamonds; 15; 67; 59.0; 3.459645900002215
109; f; 26; 98; 0; 2; 62; 3; 1; 3; 2; 0; green; dots; 15; 76; 37.0; 1.476318100001663
109; f; 26; 98; 0; 2; 63; 4; 1; 4; 1; 0; green; diamonds; 15; 85; 45.0; 1.6776024999999208
109; f; 26; 98; 0; 2; 64; 4; 1; 4; 1; 1; green; diamonds; 12; 41; 55.0; 4.326744000005419
109; f; 26; 98; 0; 2; 65; 4; 1; 4; 1; 0; green; diamonds; 12; 41; 57.0; 1.6504164999932982
109; f; 26; 98; 0; 2; 66; 3; 1; 3; 2; 0; green; dots; 15; 76; 42.0; 3.3502218000066932
109; f; 26; 98; 0; 2; 67; 2; 1; 2; 3; 0; red; diamonds; 15; 67; 59.0; 1.4916541000129655
109; f; 26; 98; 0; 2; 68; 2; 1; 2; 3; 0; red; diamonds; 12; 23; 60.0; 2.1089154000073904
